0.462 	 0.045758 	 1.002979 	 0.25 
0.463 	 0.045811 	 1.003211 	 0.25 
0.464 	 0.045862 	 1.003447 	 0.25 
0.465 	 0.045914 	 1.003688 	 0.25 
0.466 	 0.045964 	 1.003932 	 0.25 
0.467 	 0.046013 	 1.004181 	 0.25 
0.468 	 0.046062 	 1.004435 	 0.25 
0.469 	 0.046109 	 1.004692 	 0.25 
0.470 	 0.046156 	 1.004953 	 0.25 
0.471 	 0.046202 	 1.005219 	 0.25 
0.472 	 0.046248 	 1.005489 	 0.25 
0.473 	 0.046292 	 1.005762 	 0.25 
0.474 	 0.046336 	 1.006040 	 0.25 
0.475 	 0.046378 	 1.006322 	 0.25 
0.476 	 0.046420 	 1.006608 	 0.25 
0.477 	 0.046462 	 1.006898 	 0.25 
0.478 	 0.046502 	 1.007191 	 0.25 
0.479 	 0.046542 	 1.007489 	 0.25 
0.480 	 0.046581 	 1.007790 	 0.25 
0.481 	 0.046619 	 1.008096 	 0.25 
0.482 	 0.046656 	 1.008405 	 0.25 
0.483 	 0.046693 	 1.008718 	 0.25 
0.484 	 0.046729 	 1.009035 	 0.25 
0.485 	 0.046764 	 1.009356 	 0.25 
0.486 	 0.046798 	 1.009680 	 0.25 
0.487 	 0.046832 	 1.010008 	 0.25 
0.488 	 0.046865 	 1.010340 	 0.25 
0.489 	 0.046897 	 1.010676 	 0.25 
0.490 	 0.046929 	 1.011015 	 0.25 
0.491 	 0.046959 	 1.011357 	 0.25 
0.492 	 0.046989 	 1.011704 	 0.25 
0.493 	 0.047019 	 1.012053 	 0.25 
0.494 	 0.047047 	 1.012407 	 0.25 
0.495 	 0.047075 	 1.012763 	 0.25 
0.496 	 0.047103 	 1.013123 	 0.25 
0.497 	 0.047129 	 1.013487 	 0.25 
0.498 	 0.047155 	 1.013854 	 0.25 
0.499 	 0.047181 	 1.014224 	 0.25 
0.500 	 0.047205 	 1.014597 	 0.25 
0.501 	 0.047229 	 1.014974 	 0.25 
0.502 	 0.047253 	 1.015354 	 0.25 
0.503 	 0.047275 	 1.015737 	 0.25 
0.504 	 0.047297 	 1.016124 	 0.25 
0.505 	 0.047319 	 1.016513 	 0.25 
0.506 	 0.047340 	 1.016906 	 0.25 
0.507 	 0.047360 	 1.017301 	 0.25 
0.508 	 0.047380 	 1.017700 	 0.25 
0.509 	 0.047399 	 1.018101 	 0.25 
0.510 	 0.047417 	 1.018506 	 0.25 
0.511 	 0.047435 	 1.018913 	 0.25 
0.512 	 0.047453 	 1.019323 	 0.25 
0.513 	 0.047470 	 1.019736 	 0.25 
0.514 	 0.047486 	 1.020152 	 0.25 
0.515 	 0.047502 	 1.020570 	 0.25 
0.516 	 0.047517 	 1.020992 	 0.25 
0.517 	 0.047532 	 1.021416 	 0.25 
0.518 	 0.047546 	 1.021842 	 0.25 
0.519 	 0.047559 	 1.022271 	 0.25 
0.520 	 0.047573 	 1.022703 	 0.25 
0.521 	 0.047585 	 1.023137 	 0.25 
0.522 	 0.047598 	 1.023573 	 0.25 
0.523 	 0.047609 	 1.024012 	 0.25 
0.524 	 0.047621 	 1.024453 	 0.25 
0.525 	 0.047631 	 1.024897 	 0.25 
0.526 	 0.047642 	 1.025343 	 0.25 
0.527 	 0.047652 	 1.025791 	 0.25 
0.528 	 0.047661 	 1.026241 	 0.25 
0.529 	 0.047670 	 1.026693 	 0.25 
0.530 	 0.047679 	 1.027148 	 0.25 
0.531 	 0.047687 	 1.027604 	 0.25 
0.532 	 0.047695 	 1.028063 	 0.25 
0.533 	 0.047703 	 1.028523 	 0.25 
0.534 	 0.047710 	 1.028986 	 0.25 
0.535 	 0.047717 	 1.029450 	 0.25 
0.536 	 0.047723 	 1.029916 	 0.25 
0.537 	 0.047729 	 1.030384 	 0.25 
0.538 	 0.047735 	 1.030854 	 0.25 
0.539 	 0.047740 	 1.031325 	 0.25 
0.540 	 0.047745 	 1.031798 	 0.25 
0.541 	 0.047750 	 1.032273 	 0.25 
0.542 	 0.047755 	 1.032749 	 0.25 
0.543 	 0.047759 	 1.033226 	 0.25 
0.544 	 0.047763 	 1.033705 	 0.25 
0.545 	 0.047766 	 1.034186 	 0.25 
0.546 	 0.047770 	 1.034668 	 0.25 
0.547 	 0.047773 	 1.035151 	 0.25 
0.548 	 0.047776 	 1.035635 	 0.25 
